EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-3484833,Rain,Light,2021-04-23 22:20:36,2021-04-23 23:06:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484834,Rain,Light,2021-04-24 00:20:36,2021-04-24 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484835,Rain,Light,2021-04-27 17:20:36,2021-04-27 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484836,Rain,Light,2021-05-02 16:08:36,2021-05-02 16:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484837,Storm,Severe,2021-05-02 16:18:36,2021-05-02 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484838,Fog,Severe,2021-05-02 16:20:36,2021-05-02 16:27:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484839,Rain,Light,2021-05-02 16:27:36,2021-05-02 16:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484840,Rain,Light,2021-05-02 19:50:36,2021-05-02 20:02:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484841,Rain,Light,2021-05-02 21:48:36,2021-05-02 23:17:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484842,Rain,Light,2021-05-02 23:40:36,2021-05-03 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484843,Rain,Light,2021-05-03 03:20:36,2021-05-03 04:01:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484844,Rain,Moderate,2021-05-03 04:01:36,2021-05-03 04:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484845,Rain,Light,2021-05-03 04:41:36,2021-05-03 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484846,Rain,Light,2021-05-03 14:09:36,2021-05-03 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484847,Rain,Light,2021-05-03 20:50:36,2021-05-03 21:11:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484848,Rain,Light,2021-05-09 06:43:36,2021-05-09 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484849,Rain,Moderate,2021-05-09 07:20:36,2021-05-09 07:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484850,Rain,Light,2021-05-09 16:42:36,2021-05-09 17:33:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484851,Rain,Light,2021-05-11 06:20:36,2021-05-11 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484852,Rain,Light,2021-05-11 12:20:36,2021-05-11 15:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484853,Rain,Light,2021-05-12 04:54:36,2021-05-12 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484854,Rain,Light,2021-05-12 05:34:36,2021-05-12 05:49:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484855,Rain,Light,2021-05-12 07:20:36,2021-05-12 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484856,Rain,Light,2021-05-12 13:20:36,2021-05-12 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484857,Rain,Light,2021-05-12 23:31:36,2021-05-12 23:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484858,Rain,Moderate,2021-05-12 23:58:36,2021-05-13 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484859,Rain,Heavy,2021-05-13 00:20:36,2021-05-13 00:42:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484860,Rain,Light,2021-05-13 00:42:36,2021-05-13 01:56:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484861,Rain,Light,2021-05-13 05:11:36,2021-05-13 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484862,Rain,Light,2021-05-14 05:58:36,2021-05-14 06:05:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484863,Rain,Moderate,2021-05-14 06:05:36,2021-05-14 06:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484864,Rain,Heavy,2021-05-14 06:20:36,2021-05-14 06:36:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484865,Rain,Light,2021-05-14 06:36:36,2021-05-14 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484866,Rain,Light,2021-05-14 09:26:36,2021-05-14 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484867,Rain,Light,2021-05-14 17:38:36,2021-05-14 17:54:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484868,Fog,Severe,2021-05-14 17:54:36,2021-05-14 18:04:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484869,Rain,Heavy,2021-05-14 18:04:36,2021-05-14 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484870,Precipitation,UNK,2021-05-14 18:20:36,2021-05-14 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484871,Rain,Light,2021-05-14 20:30:36,2021-05-14 20:51:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484872,Rain,Light,2021-05-14 21:13:36,2021-05-14 22:15:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484873,Rain,Heavy,2021-05-14 22:15:36,2021-05-14 22:27:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484874,Rain,Light,2021-05-14 22:27:36,2021-05-15 00:35:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484875,Rain,Light,2021-05-15 00:51:36,2021-05-15 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484876,Rain,Light,2021-05-18 13:20:36,2021-05-18 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484877,Rain,Light,2021-05-18 17:20:36,2021-05-19 01:16:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484878,Rain,Light,2021-05-19 02:12:36,2021-05-19 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484879,Rain,Light,2021-05-19 05:51:36,2021-05-19 06:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484880,Rain,Light,2021-05-20 09:20:36,2021-05-20 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484881,Rain,Light,2021-05-21 06:07:36,2021-05-21 06:26:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484882,Rain,Moderate,2021-05-21 06:26:36,2021-05-21 06:49:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484883,Rain,Heavy,2021-05-21 06:49:36,2021-05-21 07:26:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484884,Rain,Light,2021-05-21 07:26:36,2021-05-21 08:09:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484885,Rain,Moderate,2021-05-21 08:09:36,2021-05-21 08:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484886,Rain,Light,2021-05-21 08:45:36,2021-05-21 12:53:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484887,Rain,Moderate,2021-05-21 12:53:36,2021-05-21 13:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484888,Rain,Light,2021-05-21 13:58:36,2021-05-21 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484889,Rain,Light,2021-05-21 15:07:36,2021-05-21 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484890,Rain,Light,2021-05-21 17:20:36,2021-05-21 17:43:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484891,Rain,Light,2021-05-22 02:06:36,2021-05-22 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484892,Fog,Severe,2021-05-22 05:55:36,2021-05-22 06:42:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484893,Rain,Light,2021-05-25 21:20:36,2021-05-25 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484894,Rain,Light,2021-05-25 23:20:36,2021-05-26 01:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484895,Rain,Light,2021-05-30 01:20:36,2021-05-30 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484896,Rain,Light,2021-05-30 18:10:36,2021-05-30 18:49:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484897,Rain,Moderate,2021-05-30 18:49:36,2021-05-30 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484898,Rain,Light,2021-05-30 23:20:36,2021-05-31 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484899,Rain,Light,2021-05-31 13:48:36,2021-05-31 14:10:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484900,Rain,Light,2021-05-31 14:20:36,2021-05-31 14:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484901,Rain,Light,2021-06-02 22:08:36,2021-06-02 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484902,Rain,Moderate,2021-06-02 22:20:36,2021-06-02 23:01:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484903,Precipitation,UNK,2021-06-02 23:01:36,2021-06-02 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484904,Rain,Moderate,2021-06-02 23:20:36,2021-06-03 00:00:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484905,Rain,Light,2021-06-03 00:00:36,2021-06-03 00:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484906,Rain,Light,2021-06-05 04:20:36,2021-06-05 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484907,Rain,Light,2021-06-06 12:20:36,2021-06-06 13:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484908,Rain,Light,2021-06-08 07:45:36,2021-06-08 09:07:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484909,Rain,Moderate,2021-06-08 09:07:36,2021-06-08 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484910,Rain,Light,2021-06-08 10:20:36,2021-06-08 12:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484911,Rain,Light,2021-06-09 02:20:36,2021-06-09 03:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484912,Rain,Light,2021-06-09 04:55:36,2021-06-09 07:13:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484913,Rain,Moderate,2021-06-09 07:13:36,2021-06-09 07:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484914,Rain,Light,2021-06-09 07:57:36,2021-06-09 09:55:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484915,Fog,Severe,2021-06-09 23:58:36,2021-06-10 01:37:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484916,Rain,Light,2021-06-10 02:20:36,2021-06-10 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484917,Rain,Moderate,2021-06-10 03:20:36,2021-06-10 03:48:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484918,Rain,Heavy,2021-06-10 03:48:36,2021-06-10 05:03:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484919,Rain,Light,2021-06-10 05:03:36,2021-06-10 06:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484920,Rain,Light,2021-06-10 07:20:36,2021-06-10 07:59:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484921,Rain,Light,2021-06-10 10:55:36,2021-06-10 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484922,Rain,Light,2021-06-10 16:20:36,2021-06-10 16:54:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484923,Rain,Light,2021-06-11 00:06:36,2021-06-11 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484924,Rain,Light,2021-06-11 06:45:36,2021-06-11 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484925,Rain,Light,2021-06-16 01:43:36,2021-06-16 02:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484926,Rain,Moderate,2021-06-16 02:57:36,2021-06-16 03:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484927,Rain,Heavy,2021-06-16 03:20:36,2021-06-16 04:05:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484928,Precipitation,UNK,2021-06-16 04:05:36,2021-06-16 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484929,Rain,Light,2021-06-18 19:20:36,2021-06-18 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484930,Rain,Light,2021-06-19 00:06:36,2021-06-19 00:48:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484931,Rain,Light,2021-06-19 02:44:36,2021-06-19 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484932,Rain,Light,2021-06-19 20:20:36,2021-06-19 21:12:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484933,Rain,Light,2021-06-21 00:20:36,2021-06-21 04:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484934,Rain,Light,2021-06-21 06:51:36,2021-06-21 07:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484935,Rain,Heavy,2021-06-21 07:20:36,2021-06-21 07:27:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484936,Rain,Light,2021-06-21 07:27:36,2021-06-21 07:32:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484937,Fog,Severe,2021-06-21 07:32:36,2021-06-21 08:15:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484938,Rain,Heavy,2021-06-21 08:15:36,2021-06-21 08:57:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484939,Rain,Moderate,2021-06-21 08:57:36,2021-06-21 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484940,Rain,Heavy,2021-06-21 09:20:36,2021-06-21 09:59:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484941,Rain,Moderate,2021-06-21 09:59:36,2021-06-21 10:12:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484942,Rain,Heavy,2021-06-21 10:12:36,2021-06-21 10:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484943,Rain,Moderate,2021-06-21 10:58:36,2021-06-21 11:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484944,Rain,Heavy,2021-06-21 11:20:36,2021-06-21 11:32:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484945,Rain,Light,2021-06-21 11:32:36,2021-06-21 15:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484946,Rain,Light,2021-06-21 21:20:36,2021-06-21 21:53:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484947,Rain,Light,2021-06-21 23:32:36,2021-06-22 01:01:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484948,Rain,Moderate,2021-06-22 01:01:36,2021-06-22 01:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484949,Rain,Light,2021-06-22 01:41:36,2021-06-22 08:06:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484950,Rain,Moderate,2021-06-22 08:06:36,2021-06-22 08:11:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484951,Fog,Severe,2021-06-22 08:11:36,2021-06-22 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484952,Rain,Heavy,2021-06-22 08:20:36,2021-06-22 08:40:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484953,Rain,Moderate,2021-06-22 08:40:36,2021-06-22 10:02:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484954,Rain,Light,2021-06-22 10:02:36,2021-06-22 13:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484955,Rain,Light,2021-06-22 21:59:36,2021-06-22 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484956,Rain,Light,2021-06-22 23:20:36,2021-06-23 01:12:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484957,Rain,Light,2021-06-26 07:05:36,2021-06-26 07:39:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484958,Rain,Light,2021-06-26 08:20:36,2021-06-26 09:08:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484959,Rain,Light,2021-06-26 18:20:36,2021-06-26 18:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484960,Rain,Moderate,2021-06-26 18:58:36,2021-06-26 19:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484961,Rain,Heavy,2021-06-26 19:18:36,2021-06-26 19:30:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484962,Rain,Light,2021-06-26 21:25:36,2021-06-26 23:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484963,Rain,Light,2021-06-27 00:54:36,2021-06-27 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484964,Rain,Light,2021-06-27 02:56:36,2021-06-27 03:41:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484965,Fog,Moderate,2021-06-28 06:20:36,2021-06-28 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484966,Rain,Light,2021-07-01 16:04:36,2021-07-01 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484967,Rain,Light,2021-07-01 16:47:36,2021-07-01 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484968,Rain,Light,2021-07-01 18:20:36,2021-07-01 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484969,Rain,Light,2021-07-04 11:20:36,2021-07-04 11:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484970,Rain,Light,2021-07-04 18:20:36,2021-07-04 18:46:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484971,Rain,Light,2021-07-04 19:41:36,2021-07-05 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484972,Rain,Light,2021-07-05 13:20:36,2021-07-05 13:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484973,Rain,Heavy,2021-07-05 13:58:36,2021-07-05 14:34:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484974,Rain,Light,2021-07-05 17:20:36,2021-07-05 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484975,Rain,Light,2021-07-14 04:20:36,2021-07-14 05:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484976,Rain,Light,2021-07-14 06:20:36,2021-07-14 09:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484977,Rain,Light,2021-07-14 11:20:36,2021-07-14 13:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484978,Rain,Light,2021-07-16 13:48:36,2021-07-16 14:08:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484979,Rain,Moderate,2021-07-16 14:08:36,2021-07-16 14:53:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484980,Rain,Light,2021-07-20 10:20:36,2021-07-20 12:08:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484981,Rain,Light,2021-07-20 12:20:36,2021-07-20 13:18:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484982,Rain,Light,2021-07-20 13:27:36,2021-07-20 14:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484983,Rain,Moderate,2021-07-20 14:49:36,2021-07-20 15:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484984,Rain,Light,2021-07-20 17:07:36,2021-07-20 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484985,Rain,Moderate,2021-07-20 17:20:36,2021-07-20 18:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484986,Rain,Light,2021-07-20 20:07:36,2021-07-20 20:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484987,Rain,Light,2021-07-20 20:48:36,2021-07-20 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484988,Rain,Light,2021-07-20 22:20:36,2021-07-21 00:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484989,Rain,Light,2021-07-21 07:56:36,2021-07-21 08:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484990,Rain,Light,2021-07-21 15:20:36,2021-07-21 15:56:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484991,Rain,Light,2021-07-21 21:20:36,2021-07-21 22:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484992,Rain,Light,2021-07-22 00:20:36,2021-07-22 02:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484993,Rain,Light,2021-07-22 09:45:36,2021-07-22 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484994,Rain,Moderate,2021-07-22 10:20:36,2021-07-22 10:42:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484995,Rain,Light,2021-07-31 16:20:36,2021-07-31 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484996,Rain,Light,2021-08-01 14:20:36,2021-08-01 14:58:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484997,Rain,Light,2021-08-01 16:20:36,2021-08-01 17:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484998,Rain,Light,2021-08-05 22:01:36,2021-08-05 22:31:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3484999,Rain,Light,2021-08-06 09:20:36,2021-08-06 10:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485000,Rain,Light,2021-08-06 15:59:36,2021-08-06 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485001,Rain,Light,2021-08-07 13:20:36,2021-08-07 14:36:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485002,Rain,Heavy,2021-08-07 14:36:36,2021-08-07 14:39:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485003,Fog,Severe,2021-08-07 14:39:36,2021-08-07 14:45:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485004,Rain,Heavy,2021-08-07 14:45:36,2021-08-07 15:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485005,Precipitation,UNK,2021-08-07 15:20:36,2021-08-07 16:00:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485006,Rain,Light,2021-08-07 16:00:36,2021-08-07 16:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485007,Rain,Light,2021-08-08 05:20:36,2021-08-08 05:43:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485008,Rain,Light,2021-08-09 19:20:36,2021-08-09 21:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485009,Rain,Light,2021-08-15 13:20:36,2021-08-15 14:04:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485010,Rain,Light,2021-08-15 16:57:36,2021-08-15 17:32:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
W-3485011,Rain,Moderate,2021-08-15 17:32:36,2021-08-15 19:20:36,US/Central,KMDW,41.7841,-87.7551,Chicago,Cook,IL,60638.0
